Term,args.go,filepathutils.go,filereader.go,invIndex.go,main.go,matrix.go,normilizer.go,rpn.go,tokenizer.go,../is1/files/SampleTextFile_200kb.txt,../is1/files/zbrka-tvorv.fb2,../is1/args.go,../is1/dictionary.go,../is1/dictionary.txt,../is1/file_utils.go,../is1/loader.go,../is1/main.go
maximus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
maxindex,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
maxkey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
md,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
message,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
metus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mi,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
mid,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
milliseconds,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
min,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
minimo,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
minsize,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
minsizeflag,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mio,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
mkdirall,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
modeperm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
molestie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mollis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
molto,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
montes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
morbi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
msg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mustcompile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
n,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
nam,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
name,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0
nascetur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
natoque,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nec,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
neque,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
netus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
new,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
newdecoder,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
newencoder,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
newreader,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
newscanner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
newwriter,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
nexample,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nibh,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nil,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1
nisi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nisl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nominativo,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
non,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
noptions,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
normalize,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
normalizer,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
nostra,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
not,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
now,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
nulla,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nullam,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
num,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nunc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nеm,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
o,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
odio,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
of,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ok,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
open,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
operand,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
operation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
operationhandler,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
operationstrings,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
options,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
or,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
orci,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ornare,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
os,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0
out,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
outdir,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
outflag,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
output,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
outputpath,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
package,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
padchar,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
palabris,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
pardonato,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
parse,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
parseargs,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
parsecommandline,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
parsedirectory,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
parsevector,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
parturient,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
path,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0
path1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
path2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pathindexes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pathtoindex,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pauca,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
paucas,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
paysan,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
pellentesque,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
penatibus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pense,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
per,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
petruchio,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
pharetra,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
phasellus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
placerat,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
platea,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
porta,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
porttitor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
posuere,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
potenti,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
praesent,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
precedence,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pretium,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
priami,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
primis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
printdefaults,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
printf,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
println,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
privilegio,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
proin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
provided,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pulcher,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
pulvinar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
purus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
qu,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
quae,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
quam,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
queas,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
query,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
queryflag,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
queryrpn,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
qui,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
quis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
quisque,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
quot,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
r,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
range,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
ratolorum,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
read,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
readall,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
readdir,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
reader,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
readfile,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
records,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
redime,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
regexp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
regexpattern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
regia,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
remove,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
repeat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
replacequerytermswithvector,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
replacequerytermswithvectorfromindex,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
result,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
resр,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
resрісе,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
return,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
rhoncus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ridiculus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
risus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
row,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rowindex,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
run,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rune,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
rutrum,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
sagittis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sapien,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
saved,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
savedictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
scan,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
scanner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
scelerisque,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
searchbyindex,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
searchbymatrix,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
secondoperand,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
semper,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
senectus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
senis,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
setindent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
setstring,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sigeia,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
signor,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
simois,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
since,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
singulariter,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
sit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
size,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
slice,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sociis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sociosqu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sodales,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
soit,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
sollicitudin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
solum,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
sort,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sots,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
split,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
sprint,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sprintf,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
stack,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
start,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
startelement,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stat,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
steterat,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
str,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
strconv,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
string,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
strings,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0
strtobigint,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
strtooperation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
struct,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1
successfully,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
suitable,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
suscipit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
suspendisse,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
switch,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
syntaxes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
t,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
taciti,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
target,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
te,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tellus,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
tem,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tempindex,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tempor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tempus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
term,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
termindex,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
termlist,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
termpos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
termposition,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
terms,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
termsset,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
text,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
textfiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
texts,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
time,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tincidunt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
to,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
token,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
tokenize,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tokenizer,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tokens,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
tolower,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
torquent,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tortor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
trimleadingspace,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
trimspace,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tristique,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
trovato,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
true,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
turpis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tutto,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
txt,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
txtloader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
type,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0
ullamcorper,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ultrices,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ultricies,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
un,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
unicode,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
unmarshal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unsupported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
urna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
usage,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ut,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
v,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
validateargs,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
value,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
var,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0
varius,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vector,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
vectorlen,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
vectorlength,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vectorstr,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
vehicula,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
velit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
venenatis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
venuto,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
verba,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
vestibulum,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vitae,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vivamus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
viverra,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vocativo,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
volutpat,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vulputate,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
word,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
wordregex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
words,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
wordset,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
write,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
writer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
writestring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wrong,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
x,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
xmlfilereader,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
а,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
аdieu,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
абатиса,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
абатиси,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
абатису,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
абатство,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
абатством,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
абетки,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
аби,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
абияк,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
або,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
абордаж,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
абрагаме,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ав,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
авелл,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
авжеж,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
авив,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
авивсь,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
авити,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
авиш,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
авлю,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
авраама,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
аврааме-батьку,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
аврори,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
аврору,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
аву,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
аг,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ага,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
агар,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
агарі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
агей,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
агов,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
агєнорова,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
агій,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
адам,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
адама,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
адвокати,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
адвокатського,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
аде,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
адже,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
адни,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
адну,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
адон,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
адоніса,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
адр,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
адресами,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
адріана,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
адріани,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
адью,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
аж,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
аз,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
азію,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ай,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
акордами,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
акордом,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
акорду,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
акт,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
актеон,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
актор,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
актора,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
акторами,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
актори,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
акторов,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
акторові,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
